country,city_tier,age,gender,education,household_income_usd,household_size,monthly_energy_bill_usd,appliance_replacement_horizon,env_concern_score,energy_saving_priority,brand_trust,price_sensitivity_score,govt_incentive_awareness,willing_to_purchase_12m,max_willingness_to_pay_usd,adoption_advocate,preferred_financing,service_expectation_days,own_LED,own_SolarHeater,own_InverterAC,own_None,barrier_Price,barrier_Models,barrier_Trust,barrier_Install,barrier_None,pref_Inverter,pref_SmartIoT,pref_Compact,pref_Recyclable,pref_FastService,src_OnlineRev,src_InStore,src_Social,src_FriendsFam,src_GovtPortal
UAE,Metro,39,Male,Diploma,71461.0,2,357.98,1-2yr,3,Environment,2,3,0,1,6214.0,3,Cash,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1
UAE,Tier2,33,Female,Secondary,20826.0,7,138.97,>2yr,2,Govt rebate,3,5,1,0,2352.0,1,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
India,Rural,44,Female,Bachelor,7331.0,1,37.39,<6mo,2,Govt rebate,2,5,1,0,969.0,3,StoreFinance,3,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
Singapore,Metro,33,Female,Bachelor,44419.0,4,238.14,6-12mo,3,New tech,3,3,0,1,4128.0,2,Cash,5,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,0
UAE,Tier2,50,Male,Bachelor,46536.0,2,244.3,6-12mo,4,Lower bills,1,3,1,2,4354.0,5,CreditEMI,5,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0
Singapore,Metro,40,Female,Postgrad,45745.0,7,268.05,1-2yr,2,Govt rebate,4,3,1,0,4187.0,2,CreditEMI,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
UAE,Metro,20,Male,Postgrad,50596.0,3,259.38,>2yr,2,Lower bills,3,5,1,0,4469.0,1,Cash,6,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0
UAE,Metro,35,Male,Postgrad,105460.77625258108,3,546.1,6-12mo,4,Environment,3,4,1,1,9198.0,3,CreditEMI,2,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
India,Metro,29,Male,Secondary,5076.0,2,36.16,1-2yr,1,Brand image,3,2,1,0,818.0,2,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
UAE,Metro,26,Male,Bachelor,20875.0,4,114.23,6-12mo,3,Lower bills,3,2,1,0,2374.0,1,BNPL,7,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
India,Rural,18,Male,Bachelor,16956.0,5,122.8,<6mo,3,Environment,3,4,1,1,1795.0,2,BNPL,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
India,Tier2,39,Male,Diploma,8998.0,4,53.18,1-2yr,5,Lower bills,3,2,0,1,1150.0,5,BNPL,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
India,Metro,32,Female,Secondary,9428.0,2,48.73,<6mo,3,Govt rebate,3,2,1,1,1341.0,3,BNPL,2,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0
UAE,Metro,45,Male,Secondary,40933.0,4,228.37,>2yr,1,Lower bills,2,2,1,0,3900.0,1,CreditEMI,3,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1
India,Tier2,29,Female,Bachelor,17061.0,4,123.48,6-12mo,2,Brand image,4,3,1,0,1806.0,2,BNPL,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
UAE,Metro,18,Female,Bachelor,93368.0,5,489.87,>2yr,2,Lower bills,2,4,0,1,8080.0,2,StoreFinance,9,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1
India,Metro,18,Male,Bachelor,21953.0,5,123.28,6-12mo,2,Lower bills,4,2,1,0,2417.0,3,Cash,3,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1
India,Rural,36,Male,Bachelor,10617.0,7,86.14,6-12mo,4,Environment,2,3,1,1,1525.0,4,Cash,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
India,Metro,28,Female,Bachelor,20225.0,3,109.92,>2yr,3,Govt rebate,5,3,1,2,2178.0,1,StoreFinance,5,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0
India,Metro,18,Male,Diploma,3859.0,4,51.8,<6mo,4,Environment,3,3,1,0,589.0,5,CreditEMI,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
UAE,Metro,37,Male,Postgrad,111315.0,4,574.8,6-12mo,3,Environment,3,3,0,0,9564.0,3,Cash,4,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
Singapore,Metro,21,Female,Postgrad,47131.0,4,258.93,6-12mo,3,Environment,1,3,1,0,4448.0,4,StoreFinance,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0
UAE,Tier2,31,Male,Diploma,32538.0,4,169.41,6-12mo,5,Environment,4,3,0,1,3163.0,4,Cash,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
India,Rural,44,Male,Bachelor,7614.0,4,56.46,<6mo,5,Lower bills,3,1,1,2,1276.0,5,CreditEMI,5,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UAE,Tier2,37,Male,Bachelor,46845.0,3,255.09,1-2yr,2,Brand image,1,3,0,0,4308.0,1,CreditEMI,5,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0
UAE,Metro,43,Female,Bachelor,47486.0,4,269.3,6-12mo,2,Environment,3,3,1,0,4309.0,3,StoreFinance,6,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1
Singapore,Metro,39,Male,Secondary,51440.0,8,286.35,1-2yr,2,Lower bills,5,1,0,0,4855.0,3,CreditEMI,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1
India,Rural,42,Male,Secondary,11850.0,5,93.27,<6mo,5,Environment,3,2,1,0,1562.0,5,CreditEMI,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
India,Metro,42,Female,Postgrad,35682.0,5,206.22,1-2yr,2,Lower bills,3,4,1,0,3356.0,3,BNPL,8,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
India,Rural,31,Male,Bachelor,7072.0,3,49.71,6-12mo,4,Lower bills,4,3,0,2,1239.0,4,BNPL,6,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
India,Tier2,26,Male,Bachelor,23769.0,2,128.93,<6mo,3,Lower bills,5,3,0,1,2405.0,4,CreditEMI,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
Singapore,Metro,41,Male,Bachelor,59827.0,3,301.12,1-2yr,3,Lower bills,3,3,0,0,5402.0,3,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
UAE,Metro,38,Female,Postgrad,24783.0,4,140.9,6-12mo,5,Govt rebate,1,3,1,2,6221.085111259891,4,BNPL,5,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
India,Metro,33,Male,Postgrad,10090.0,6,71.72,>2yr,3,Govt rebate,3,2,1,1,1240.0,4,BNPL,3,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0
UAE,Metro,47,Male,Postgrad,34440.0,3,183.56,>2yr,5,Environment,2,3,0,1,3505.0,5,BNPL,6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Singapore,Tier2,59,Male,Bachelor,58201.0,3,296.34,1-2yr,2,Lower bills,2,4,1,0,5253.0,1,BNPL,5,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1
India,Metro,25,Male,Diploma,23770.0,2,130.35,<6mo,4,Brand image,2,2,1,0,2428.0,4,StoreFinance,4,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1
Singapore,Metro,24,Male,Bachelor,68143.0,5,373.9,>2yr,2,Govt rebate,2,3,0,0,6058.0,3,Cash,5,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0
India,Metro,59,Male,Diploma,11713.0,6,90.16,1-2yr,3,New tech,5,1,1,0,1515.0,2,BNPL,5,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1
India,Metro,19,Male,Diploma,39255.0,2,187.27,1-2yr,4,Environment,2,3,0,0,3550.0,3,Cash,6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Singapore,Metro,30,Female,Bachelor,75543.0,6,388.95,>2yr,5,Govt rebate,4,2,1,2,6766.0,5,BNPL,4,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
India,Tier2,44,Male,Bachelor,12913.0,6,78.7,1-2yr,2,Lower bills,3,3,1,1,1514.0,1,StoreFinance,3,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
Singapore,Metro,18,Female,Bachelor,40854.0,8,245.4,6-12mo,4,New tech,2,2,0,2,3817.0,5,Cash,1,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
UAE,Metro,35,Female,Diploma,73653.0,4,380.56,1-2yr,3,Govt rebate,3,3,1,0,6472.0,1,BNPL,8,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0
India,Metro,33,Female,Secondary,12552.0,1,86.73,<6mo,4,Brand image,3,5,1,1,1546.0,4,StoreFinance,6,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0
India,Tier2,52,Male,Bachelor,10086.0,1,43.3,6-12mo,4,Govt rebate,3,3,0,1,1445.0,1,StoreFinance,5,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1
UAE,Metro,36,Male,Postgrad,54779.0,7,318.7,1-2yr,2,Environment,3,3,0,0,4956.0,2,CreditEMI,3,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
India,Metro,18,Male,Secondary,29640.0,3,183.02,>2yr,3,Lower bills,3,3,1,1,8784.783795028734,4,CreditEMI,9,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1
India,Metro,29,Female,Diploma,26493.0,2,158.1,>2yr,3,Environment,2,2,1,0,2629.0,4,Cash,6,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
India,Metro,29,Female,Diploma,12393.0,5,85.98,<6mo,5,Environment,4,3,0,1,1617.0,5,CreditEMI,7,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
India,Tier2,38,Female,Secondary,15838.0,3,89.73,6-12mo,3,Govt rebate,4,3,1,0,1683.0,4,Cash,4,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1
UAE,Metro,18,Male,Bachelor,60866.0,4,306.23,<6mo,5,Govt rebate,3,4,1,2,5563.0,5,CreditEMI,6,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0
UAE,Tier2,41,Female,Bachelor,37460.0,6,219.36,>2yr,5,Govt rebate,1,4,1,1,3846.0,5,CreditEMI,3,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
UAE,Metro,36,Male,Bachelor,61914.0,1,324.68,<6mo,3,Brand image,3,2,0,1,5516.0,2,Cash,2,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0
India,Metro,41,Female,Secondary,9044.0,4,83.3,>2yr,2,Lower bills,1,4,0,0,1196.0,1,CreditEMI,7,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1
India,Metro,38,Male,Diploma,14840.0,3,94.9,6-12mo,4,Lower bills,2,3,0,0,1802.0,3,CreditEMI,7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1
Singapore,Metro,39,Female,Secondary,35610.0,5,188.38,<6mo,4,Lower bills,4,3,1,2,3357.0,3,StoreFinance,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0
India,Metro,45,Female,Diploma,24858.0,4,137.58,>2yr,3,Govt rebate,4,3,0,0,2351.0,3,BNPL,7,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Singapore,Metro,33,Female,Postgrad,90521.0,5,475.4,<6mo,1,Environment,5,4,1,2,7692.0,2,CreditEMI,5,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0
UAE,Metro,37,Male,Diploma,48080.0,7,277.94,6-12mo,2,Environment,3,2,0,0,4430.0,3,CreditEMI,8,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
India,Rural,18,Female,Secondary,51717.0,2,258.09,>2yr,2,Lower bills,2,3,1,0,4522.0,3,BNPL,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
India,Metro,34,Female,Bachelor,20644.0,2,122.23,6-12mo,5,Lower bills,2,3,0,1,2323.0,5,Cash,4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0
India,Tier2,46,Female,Diploma,36627.0,3,220.01,1-2yr,5,Lower bills,3,3,1,2,3454.0,5,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,0
India,Rural,46,Male,Diploma,9506.0,3,77.64,6-12mo,5,Lower bills,3,4,0,1,1334.0,5,CreditEMI,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
UAE,Metro,32,Female,Secondary,36164.0,5,214.17,6-12mo,3,Lower bills,4,5,1,0,3459.0,4,CreditEMI,7,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
Singapore,Metro,45,Female,Diploma,31721.0,5,193.72,1-2yr,2,New tech,3,3,1,1,3021.0,2,Cash,3,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0
India,Rural,37,Female,Postgrad,12059.0,3,82.62,6-12mo,4,Lower bills,2,2,1,1,1542.0,5,Cash,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
India,Metro,18,Male,Diploma,16773.0,3,92.54,<6mo,4,Lower bills,3,2,1,1,1984.0,3,Cash,10,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1
India,Tier2,36,Female,Bachelor,18876.0,3,141.82,<6mo,3,New tech,3,3,1,1,1971.0,3,CreditEMI,5,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1
India,Metro,18,Male,Bachelor,19102.0,5,121.33,1-2yr,4,Environment,5,3,1,0,2107.0,2,Cash,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
Singapore,Metro,37,Male,Secondary,41803.0,5,232.38,6-12mo,4,Environment,3,5,1,0,3968.0,4,Cash,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
India,Metro,30,Male,Bachelor,8770.0,3,67.51,>2yr,4,Environment,3,3,1,1,1507.0,5,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
India,Metro,20,Female,Bachelor,5533.0,7,75.0,6-12mo,3,Lower bills,4,3,1,1,892.0,3,Cash,7,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0
UAE,Tier2,54,Female,Diploma,51694.0,4,294.61,1-2yr,3,Lower bills,3,4,1,1,4731.0,2,CreditEMI,7,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0
India,Metro,36,Male,Secondary,9733.0,3,52.64,1-2yr,5,Environment,2,1,0,1,1274.0,5,CreditEMI,6,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0
UAE,Metro,28,Female,Bachelor,51003.0,6,277.9,6-12mo,2,Govt rebate,3,3,0,0,4548.0,3,BNPL,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
UAE,Metro,19,Male,Secondary,74438.0,5,393.56,1-2yr,3,Environment,4,3,1,1,6487.0,3,BNPL,9,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
UAE,Metro,42,Female,Bachelor,21727.0,1,118.92,6-12mo,4,Lower bills,4,2,0,1,2425.0,4,CreditEMI,6,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0
India,Metro,44,Male,Secondary,12357.0,3,80.44,>2yr,5,New tech,3,3,1,2,1689.0,3,CreditEMI,4,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0
UAE,Metro,26,Male,Diploma,98048.0,4,537.44,1-2yr,2,Lower bills,3,4,0,0,8275.0,2,BNPL,5,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0
India,Metro,34,Female,Diploma,41762.0,1,219.21,6-12mo,3,Environment,1,1,1,0,3777.0,4,CreditEMI,3,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
Singapore,Metro,28,Female,Bachelor,30650.0,5,178.97,>2yr,1,New tech,5,3,1,0,2873.0,1,Cash,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1
Singapore,Metro,46,Male,Bachelor,69055.0,3,370.04,6-12mo,4,New tech,3,5,1,2,6106.0,3,CreditEMI,3,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
UAE,Metro,38,Male,Diploma,19895.0,4,131.43,<6mo,3,Lower bills,4,5,1,1,2262.0,3,CreditEMI,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
UAE,Tier2,36,Male,Bachelor,74278.0,2,394.55,1-2yr,3,New tech,3,4,0,1,6533.0,4,StoreFinance,6,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
Singapore,Metro,47,Female,Secondary,35463.0,5,198.62,<6mo,2,Lower bills,2,2,1,1,3323.0,2,Cash,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
UAE,Metro,52,Male,Postgrad,52745.0,3,269.48,1-2yr,4,Environment,3,3,1,0,4691.0,5,CreditEMI,6,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
India,Rural,45,Female,Bachelor,16883.0,3,100.89,<6mo,5,Lower bills,3,2,0,0,1912.0,5,StoreFinance,6,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
India,Metro,47,Male,Bachelor,14666.0,4,92.22,<6mo,3,Environment,3,5,1,1,1704.0,4,CreditEMI,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1
India,Metro,30,Female,Secondary,21598.0,3,132.59,>2yr,3,Govt rebate,4,4,1,0,2186.0,4,BNPL,7,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0
UAE,Metro,40,Female,Bachelor,48871.0,7,268.6,1-2yr,4,New tech,4,4,0,1,4490.0,4,StoreFinance,4,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
Singapore,Metro,33,Male,Bachelor,36844.0,2,186.77,6-12mo,2,Lower bills,4,5,1,0,3392.0,2,Cash,5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1
Singapore,Metro,53,Male,Postgrad,40944.0,3,227.36,<6mo,3,Lower bills,2,2,0,0,3767.0,2,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1
India,Tier2,18,Male,Bachelor,29190.0,3,157.93,<6mo,1,Govt rebate,3,3,0,0,2874.0,1,CreditEMI,10,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0
India,Tier2,32,Male,Postgrad,2751.0,3,25.17,6-12mo,2,Brand image,5,5,0,0,497.0,3,CreditEMI,4,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
UAE,Metro,33,Male,Diploma,39519.0,4,220.87,<6mo,1,Lower bills,3,2,0,1,3510.0,1,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0
Singapore,Metro,55,Male,Secondary,55241.0,4,306.52,1-2yr,2,Lower bills,4,3,1,1,4908.0,4,Cash,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
UAE,Rural,34,Male,Bachelor,40846.0,2,215.33,1-2yr,2,Govt rebate,4,5,0,0,3704.0,2,CreditEMI,3,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0
Singapore,Metro,43,Female,Bachelor,31952.0,3,169.44,>2yr,4,Environment,2,2,1,0,3202.0,4,BNPL,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1
India,Rural,34,Male,Diploma,40559.0,1,209.67,6-12mo,3,Govt rebate,4,2,0,2,3583.0,4,Cash,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
UAE,Tier2,37,Male,Bachelor,31062.0,3,159.76,>2yr,2,Govt rebate,3,3,1,0,2984.0,2,Cash,6,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0
India,Metro,22,Female,Bachelor,24896.0,1,106.47,>2yr,3,New tech,2,1,0,0,2462.0,3,Cash,7,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1
India,Tier2,43,Male,Postgrad,15044.0,3,80.22,6-12mo,3,New tech,3,5,0,1,1825.0,4,Cash,5,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1
UAE,Tier2,45,Male,Diploma,53880.0,5,292.24,<6mo,3,Environment,3,3,1,0,4803.0,4,Cash,4,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
Singapore,Metro,34,Male,Bachelor,40182.0,3,224.59,1-2yr,5,Lower bills,3,2,1,1,3847.0,3,BNPL,4,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
India,Metro,26,Male,Bachelor,26903.0,3,165.33,6-12mo,4,Lower bills,4,4,1,1,2764.0,4,CreditEMI,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0
UAE,Metro,42,Female,Bachelor,24969.0,8,178.0,>2yr,3,Govt rebate,4,3,0,1,2581.0,2,CreditEMI,3,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
India,Tier2,33,Male,Diploma,22631.0,6,142.78,1-2yr,2,Environment,3,3,0,0,2264.0,3,Cash,5,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1
India,Rural,36,Female,Bachelor,19786.0,1,101.01,6-12mo,4,Lower bills,3,4,0,0,2274.0,4,Cash,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1
India,Metro,47,Female,Secondary,16574.0,7,111.39,1-2yr,3,Environment,3,3,0,0,1934.0,3,CreditEMI,3,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0
India,Metro,39,Male,Secondary,10128.0,3,56.11,<6mo,4,Lower bills,2,4,0,0,1266.0,3,CreditEMI,3,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0
UAE,Metro,27,Female,Diploma,29015.0,4,175.95,6-12mo,3,Environment,3,4,0,0,2887.0,4,BNPL,6,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
India,Tier2,56,Male,Bachelor,2834.0,3,19.59,1-2yr,2,Govt rebate,2,2,1,0,747.0,3,Cash,3,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1
India,Tier2,18,Female,Bachelor,16636.0,5,102.81,>2yr,4,Lower bills,3,3,1,1,1836.0,5,StoreFinance,2,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1
India,Metro,37,Female,Bachelor,22914.0,1,120.82,<6mo,3,Environment,4,3,0,0,2367.0,1,CreditEMI,4,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0
India,Rural,46,Female,Postgrad,12028.0,3,87.07,>2yr,2,Brand image,2,3,0,1,1467.0,3,BNPL,6,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
India,Tier2,18,Female,Secondary,19662.0,2,103.59,<6mo,5,Lower bills,1,3,0,1,2389.0,4,CreditEMI,7,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0
India,Metro,45,Female,Secondary,6030.0,3,49.92,1-2yr,2,Lower bills,3,2,1,1,926.0,1,CreditEMI,5,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1
India,Metro,43,Female,Diploma,11296.0,2,56.16,1-2yr,3,Lower bills,3,3,1,1,1362.0,2,CreditEMI,6,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0
India,Metro,18,Female,Diploma,10089.0,2,36.57,1-2yr,4,Lower bills,3,1,0,1,1439.0,2,Cash,4,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0
India,Rural,32,Female,Diploma,4514.0,5,47.11,<6mo,4,Environment,4,5,0,1,968.0,4,Cash,4,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1
India,Tier2,27,Male,Diploma,13105.0,4,94.78,6-12mo,2,Brand image,3,4,1,2,1595.0,3,CreditEMI,5,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
UAE,Tier2,26,Female,Bachelor,21798.0,4,127.97,>2yr,3,Lower bills,2,2,1,0,2484.0,2,StoreFinance,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
India,Metro,34,Male,Secondary,6137.0,4,53.18,>2yr,2,Brand image,4,4,1,1,964.0,3,CreditEMI,5,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
India,Tier2,34,Male,Diploma,30761.0,5,173.05,>2yr,4,Brand image,4,3,1,2,3029.0,4,Cash,1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0
India,Metro,49,Male,Diploma,2819.0,5,41.7,1-2yr,2,Brand image,1,2,0,1,731.0,2,BNPL,8,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
India,Rural,24,Female,Diploma,10383.0,4,71.26,6-12mo,4,Lower bills,3,4,1,2,1320.0,2,Cash,2,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0
India,Rural,43,Female,Bachelor,12461.0,1,65.89,>2yr,5,New tech,1,2,1,1,1583.0,5,StoreFinance,4,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0
India,Tier2,41,Female,Secondary,27256.0,5,152.37,1-2yr,2,Govt rebate,2,4,1,1,2823.0,3,CreditEMI,6,0,0,0,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0
Singapore,Metro,27,Male,Bachelor,48046.0,2,243.98,<6mo,3,Govt rebate,3,3,1,2,4444.0,4,Cash,5,0,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,0
Singapore,Metro,32,Male,Postgrad,47769.0,3,259.41,6-12mo,4,Lower bills,3,4,1,1,4417.0,5,CreditEMI,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
India,Metro,31,Female,Secondary,18702.0,3,96.72,6-12mo,3,Brand image,3,2,0,0,1874.0,2,Cash,6,0,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1
India,Tier2,46,Male,Bachelor,34721.60874222385,5,207.49,1-2yr,4,Environment,4,4,0,1,3351.0,4,StoreFinance,7,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0
